"ensembl_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","SYMBOL","ENTREZID","label","direction","neg_log10_padj"
"ENSG00000065054",876.443211003199,-0.15394146286648,0.165111713644773,-0.932347314846933,0.351157062892526,0.572323783767986,"NHERF2","9351","NHERF2","NS",0.24235820596201
"ENSG00000065057",92.6351323478619,-0.126898117984058,0.206614388005048,-0.614178514910383,0.539097369283103,0.736245880564712,"NTHL1","4913","NTHL1","NS",0.132977122158009
"ENSG00000065060",363.962900925427,-0.123743535137659,0.121819285895598,-1.01579593270405,0.309726573274523,0.53222429178546,"BLTP3A","54887","BLTP3A","NS",0.273905307259976
"ENSG00000065135",1776.10785405194,0.100057208601059,0.103918516546154,0.962842926617602,0.335626354785064,0.557842261793984,"GNAI3","2773","GNAI3","NS",0.253488586935049
"ENSG00000065150",4273.78333281707,-0.140156069597192,0.0901038301590489,-1.55549513655293,0.119828191968371,0.283892744312217,"IPO5","3843","IPO5","NS",0.546845706964929
"ENSG00000065154",2926.7507398152,0.0566777533576298,0.0796816671215782,0.711302303341005,0.476896924564211,0.686671990288707,"OAT","4942","OAT","NS",0.163250667344615
"ENSG00000065183",474.480478689326,0.0541757953286222,0.118442512018176,0.45740160695265,0.647382409544443,0.813170421368727,"WDR3","10885","WDR3","NS",0.0898184269719867
"ENSG00000065243",1388.56642095286,0.0743670830245991,0.0912065622648228,0.815369872275972,0.41486062427187,0.634195650376462,"PKN2","5586","PKN2","NS",0.1977767409024
"ENSG00000065268",283.452537404701,0.235192519672891,0.163757698299549,1.43622267603366,0.150938988488734,0.334386184605127,"WDR18","57418","WDR18","NS",0.475751674037158
"ENSG00000065308",9956.72618900881,0.203786743188729,0.0757044903652907,2.69187127745546,0.00710523631375782,0.0320430711584578,"TRAM2","9697","TRAM2","NS",1.49426586576973
"ENSG00000065320",4250.79637477891,0.530445186016654,0.0848013227393992,6.25515226509793,3.97128258730508e-10,8.3532833737535e-09,"NTN1","9423","NTN1","NS",8.07814278549586
"ENSG00000065357",944.315297088039,-0.0843237959993371,0.095810671153823,-0.880108603601744,0.378800478759008,0.599692143993561,"DGKA","1606","DGKA","NS",0.222071640411168
